Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,sell_in_value,sell_in_count,sell_out_value,sell_out_count,inventory_value,inventory_count
,Mexico,Alice,Distributor A,Group 1,Category 3,4,2025,4203,471,2078,317,765,87
,Mexico,Alice,Distributor A,Group 1,Category 3,5,2023,4905,465,2564,177,524,49
,Mexico,Alice,Distributor A,Group 1,Category 3,5,2024,1591,478,2457,347,884,96
,Mexico,Alice,Distributor A,Group 1,Category 3,5,2025,2285,288,1253,111,917,26
,Mexico,Alice,Distributor A,Group 1,Category 3,6,2023,1867,426,1202,314,396,97
,Mexico,Alice,Distributor A,Group 1,Category 3,6,2024,4230,254,3202,320,906,99
,Mexico,Alice,Distributor A,Group 1,Category 3,6,2025,3589,409,2481,328,778,81
,Mexico,Alice,Distributor A,Group 1,Category 3,7,2023,2952,153,1863,111,855,63
,Mexico,Alice,Distributor A,Group 1,Category 3,7,2024,2155,232,1429,284,819,51
,Mexico,Alice,Distributor A,Group 1,Category 3,7,2025,2783,431,1915,258,725,44
,Mexico,Alice,Distributor A,Group 1,Category 3,8,2023,1354,380,3464,203,322,22
,Mexico,Alice,Distributor A,Group 1,Category 3,8,2024,2549,222,854,148,413,82
,Mexico,Alice,Distributor A,Group 1,Category 3,8,2025,2946,362,2949,198,929,45
,Mexico,Alice,Distributor A,Group 1,Category 3,9,2023,2230,248,3146,170,325,55
,Mexico,Alice,Distributor A,Group 1,Category 3,9,2024,2435,489,1112,345,446,68
,Mexico,Alice,Distributor A,Group 1,Category 3,10,2023,4827,333,1137,93,529,20
,Mexico,Alice,Distributor A,Group 1,Category 3,10,2024,1074,355,3321,99,415,41
,Mexico,Alice,Distributor A,Group 1,Category 3,11,2023,4067,145,2636,141,327,23
,Mexico,Alice,Distributor A,Group 1,Category 3,11,2024,2113,339,2649,382,390,74
,Mexico,Alice,Distributor A,Group 1,Category 3,12,2023,4688,131,3055,223,821,57
,Mexico,Alice,Distributor A,Group 1,Category 3,12,2024,3100,362,1715,309,936,76
,Mexico,Alice,Distributor A,Group 2,Category 1,1,2023,1111,304,1322,359,234,40
,Mexico,Alice,Distributor A,Group 2,Category 1,1,2024,4779,262,3519,135,902,34
,Mexico,Alice,Distributor A,Group 2,Category 1,1,2025,2805,350,2173,371,678,60
,Mexico,Alice,Distributor A,Group 2,Category 1,2,2023,2589,352,914,91,928,87
,Mexico,Alice,Distributor A,Group 2,Category 1,2,2024,3940,494,3388,138,808,49
,Mexico,Alice,Distributor A,Group 2,Category 1,2,2025,4947,226,2019,253,299,40
,Mexico,Alice,Distributor A,Group 2,Category 1,3,2023,1486,250,1162,218,492,33
,Mexico,Alice,Distributor A,Group 2,Category 1,3,2024,4807,220,2628,177,707,75
,Mexico,Alice,Distributor A,Group 2,Category 1,3,2025,3344,238,3074,127,483,68
,Mexico,Alice,Distributor A,Group 2,Category 1,4,2023,1970,158,1000,203,821,96
,Mexico,Alice,Distributor A,Group 2,Category 1,4,2024,3373,328,2726,137,647,55
,Mexico,Alice,Distributor A,Group 2,Category 1,4,2025,1278,414,3427,266,363,95
,Mexico,Alice,Distributor A,Group 2,Category 1,5,2023,2577,442,1633,260,235,51
,Mexico,Alice,Distributor A,Group 2,Category 1,5,2024,3834,421,2611,328,629,77
,Mexico,Alice,Distributor A,Group 2,Category 1,5,2025,3532,440,1055,126,984,74
,Mexico,Alice,Distributor A,Group 2,Category 1,6,2023,3279,173,1634,82,805,51
,Mexico,Alice,Distributor A,Group 2,Category 1,6,2024,2140,178,3813,195,429,73
,Mexico,Alice,Distributor A,Group 2,Category 1,6,2025,1824,381,1867,297,701,67
,Mexico,Alice,Distributor A,Group 2,Category 1,7,2023,4543,159,3213,143,605,70
,Mexico,Alice,Distributor A,Group 2,Category 1,7,2024,1093,440,1158,339,913,63
,Mexico,Alice,Distributor A,Group 2,Category 1,7,2025,4646,390,2805,269,282,27
,Mexico,Alice,Distributor A,Group 2,Category 1,8,2023,1439,114,3302,195,523,62
,Mexico,Alice,Distributor A,Group 2,Category 1,8,2024,1339,149,869,194,532,71
,Mexico,Alice,Distributor A,Group 2,Category 1,8,2025,1657,340,1926,355,241,56
,Mexico,Alice,Distributor A,Group 2,Category 1,9,2023,2949,222,2085,134,783,42
,Mexico,Alice,Distributor A,Group 2,Category 1,9,2024,3500,196,2206,312,825,79
,Mexico,Alice,Distributor A,Group 2,Category 1,10,2023,3135,283,3743,237,439,79
,Mexico,Alice,Distributor A,Group 2,Category 1,10,2024,1131,126,1373,82,325,57
,Mexico,Alice,Distributor A,Group 2,Category 1,11,2023,4288,379,3812,126,958,57
,Mexico,Alice,Distributor A,Group 2,Category 1,11,2024,1680,134,3134,395,204,29
,Mexico,Alice,Distributor A,Group 2,Category 1,12,2023,3555,281,3396,182,252,38
,Mexico,Alice,Distributor A,Group 2,Category 1,12,2024,1790,143,2822,354,381,38
,Mexico,Alice,Distributor A,Group 2,Category 2,1,2023,4824,379,3109,213,894,29
,Mexico,Alice,Distributor A,Group 2,Category 2,1,2024,2119,458,1934,137,252,53
,Mexico,Alice,Distributor A,Group 2,Category 2,1,2025,2098,332,1339,248,451,27
,Mexico,Alice,Distributor A,Group 2,Category 2,2,2023,3306,390,3782,344,475,53
,Mexico,Alice,Distributor A,Group 2,Category 2,2,2024,1284,161,2658,241,238,32
,Mexico,Alice,Distributor A,Group 2,Category 2,2,2025,1867,429,2972,110,827,26
,Mexico,Alice,Distributor A,Group 2,Category 2,3,2023,1102,454,1647,150,963,82
,Mexico,Alice,Distributor A,Group 2,Category 2,3,2024,3035,280,1338,191,407,54
,Mexico,Alice,Distributor A,Group 2,Category 2,3,2025,2286,251,3407,266,885,71
,Mexico,Alice,Distributor A,Group 2,Category 2,4,2023,4600,326,2005,266,487,54
,Mexico,Alice,Distributor A,Group 2,Category 2,4,2024,2911,275,1796,293,648,86
,Mexico,Alice,Distributor A,Group 2,Category 2,4,2025,2989,459,1727,202,881,61
,Mexico,Alice,Distributor A,Group 2,Category 2,5,2023,3476,491,2164,84,644,21
,Mexico,Alice,Distributor A,Group 2,Category 2,5,2024,3801,221,1832,328,977,55
,Mexico,Alice,Distributor A,Group 2,Category 2,5,2025,4134,328,903,191,382,26
,Mexico,Alice,Distributor A,Group 2,Category 2,6,2023,3455,100,1201,262,922,74
,Mexico,Alice,Distributor A,Group 2,Category 2,6,2024,1722,268,3877,239,202,67
,Mexico,Alice,Distributor A,Group 2,Category 2,6,2025,2582,353,2191,80,929,36
,Mexico,Alice,Distributor A,Group 2,Category 2,7,2023,2069,364,3316,222,534,20
,Mexico,Alice,Distributor A,Group 2,Category 2,7,2024,1054,370,2737,89,214,43
,Mexico,Alice,Distributor A,Group 2,Category 2,7,2025,3490,391,1848,383,380,52
,Mexico,Alice,Distributor A,Group 2,Category 2,8,2023,3963,449,3670,364,288,82
,Mexico,Alice,Distributor A,Group 2,Category 2,8,2024,1158,118,1774,353,304,93
,Mexico,Alice,Distributor A,Group 2,Category 2,8,2025,4576,203,1479,109,821,52
,Mexico,Alice,Distributor A,Group 2,Category 2,9,2023,4061,396,3827,344,765,54
,Mexico,Alice,Distributor A,Group 2,Category 2,9,2024,2916,305,3596,154,356,71
,Mexico,Alice,Distributor A,Group 2,Category 2,10,2023,4596,462,1089,340,896,54
,Mexico,Alice,Distributor A,Group 2,Category 2,10,2024,2059,391,1495,146,458,66
,Mexico,Alice,Distributor A,Group 2,Category 2,11,2023,1145,373,1932,131,282,21
,Mexico,Alice,Distributor A,Group 2,Category 2,11,2024,3491,331,2989,234,475,21
,Mexico,Alice,Distributor A,Group 2,Category 2,12,2023,1667,327,3421,384,950,71
,Mexico,Alice,Distributor A,Group 2,Category 2,12,2024,1269,297,1933,117,834,50
,Mexico,Alice,Distributor A,Group 2,Category 3,1,2023,2113,390,3113,386,539,85
,Mexico,Alice,Distributor A,Group 2,Category 3,1,2024,1591,116,1070,260,933,31
,Mexico,Alice,Distributor A,Group 2,Category 3,1,2025,1325,349,2774,111,912,85
,Mexico,Alice,Distributor A,Group 2,Category 3,2,2023,3145,367,3866,229,468,89
,Mexico,Alice,Distributor A,Group 2,Category 3,2,2024,1398,233,1670,123,874,49
,Mexico,Alice,Distributor A,Group 2,Category 3,2,2025,2996,377,2073,251,589,55
,Mexico,Alice,Distributor A,Group 2,Category 3,3,2023,1697,258,1550,206,509,31
,Mexico,Alice,Distributor A,Group 2,Category 3,3,2024,4780,498,3394,189,907,91
,Mexico,Alice,Distributor A,Group 2,Category 3,3,2025,1800,146,2595,329,911,43
,Mexico,Alice,Distributor A,Group 2,Category 3,4,2023,3045,154,824,396,657,97
,Mexico,Alice,Distributor A,Group 2,Category 3,4,2024,3629,348,1398,395,837,60
,Mexico,Alice,Distributor A,Group 2,Category 3,4,2025,3217,439,2736,124,757,38
,Mexico,Alice,Distributor A,Group 2,Category 3,5,2023,2898,301,2786,244,551,59
,Mexico,Alice,Distributor A,Group 2,Category 3,5,2024,1576,460,2107,238,998,69
,Mexico,Alice,Distributor A,Group 2,Category 3,5,2025,1238,437,1272,108,964,88
,Mexico,Alice,Distributor A,Group 2,Category 3,6,2023,1535,331,2120,96,947,76
,Mexico,Alice,Distributor A,Group 2,Category 3,6,2024,1039,259,1211,380,982,28
,Mexico,Alice,Distributor A,Group 2,Category 3,6,2025,1479,249,1899,130,466,94
,Mexico,Alice,Distributor A,Group 2,Category 3,7,2023,4805,433,3070,145,554,25
,Mexico,Alice,Distributor A,Group 2,Category 3,7,2024,2504,160,3173,294,669,27
,Mexico,Alice,Distributor A,Group 2,Category 3,7,2025,3672,447,3091,375,464,50
,Mexico,Alice,Distributor A,Group 2,Category 3,8,2023,2101,224,1448,155,939,53
,Mexico,Alice,Distributor A,Group 2,Category 3,8,2024,4365,464,1998,393,929,27
,Mexico,Alice,Distributor A,Group 2,Category 3,8,2025,3861,423,2279,162,623,46
,Mexico,Alice,Distributor A,Group 2,Category 3,9,2023,1226,427,3283,140,712,20
,Mexico,Alice,Distributor A,Group 2,Category 3,9,2024,3776,166,2010,139,674,72
,Mexico,Alice,Distributor A,Group 2,Category 3,10,2023,3404,258,3068,115,989,70
,Mexico,Alice,Distributor A,Group 2,Category 3,10,2024,2209,452,3414,222,376,93
,Mexico,Alice,Distributor A,Group 2,Category 3,11,2023,4125,417,844,363,482,40
,Mexico,Alice,Distributor A,Group 2,Category 3,11,2024,4782,487,2308,86,661,29
,Mexico,Alice,Distributor A,Group 2,Category 3,12,2023,4459,199,1994,110,217,85
,Mexico,Alice,Distributor A,Group 2,Category 3,12,2024,2123,456,2586,323,784,49
,Mexico,Alice,Distributor B,Group 1,Category 1,1,2023,3139,474,1137,347,715,73
,Mexico,Alice,Distributor B,Group 1,Category 1,1,2024,3222,220,3875,212,806,60
,Mexico,Alice,Distributor B,Group 1,Category 1,1,2025,2778,432,3444,103,879,96
,Mexico,Alice,Distributor B,Group 1,Category 1,2,2023,2331,461,3602,190,358,95
,Mexico,Alice,Distributor B,Group 1,Category 1,2,2024,2031,241,2123,109,940,52
,Mexico,Alice,Distributor B,Group 1,Category 1,2,2025,3026,161,3149,219,616,46
,Mexico,Alice,Distributor B,Group 1,Category 1,3,2023,1253,225,2831,379,895,93
,Mexico,Alice,Distributor B,Group 1,Category 1,3,2024,4839,237,2912,270,208,73
,Mexico,Alice,Distributor B,Group 1,Category 1,3,2025,1683,319,2461,182,588,21
,Mexico,Alice,Distributor B,Group 1,Category 1,4,2023,3168,235,3712,256,590,88
,Mexico,Alice,Distributor B,Group 1,Category 1,4,2024,1925,331,3159,243,241,90
,Mexico,Alice,Distributor B,Group 1,Category 1,4,2025,2076,209,1757,218,948,54
,Mexico,Alice,Distributor B,Group 1,Category 1,5,2023,4744,333,2674,162,752,78
,Mexico,Alice,Distributor B,Group 1,Category 1,5,2024,1702,366,3994,244,740,63
,Mexico,Alice,Distributor B,Group 1,Category 1,5,2025,4003,443,1075,291,527,89
,Mexico,Alice,Distributor B,Group 1,Category 1,6,2023,4919,104,915,226,517,95
,Mexico,Alice,Distributor B,Group 1,Category 1,6,2024,1248,377,3823,364,986,98
,Mexico,Alice,Distributor B,Group 1,Category 1,6,2025,2151,309,2327,156,564,76
,Mexico,Alice,Distributor B,Group 1,Category 1,7,2023,4407,414,1606,224,792,71
,Mexico,Alice,Distributor B,Group 1,Category 1,7,2024,4304,223,2424,195,806,23
,Mexico,Alice,Distributor B,Group 1,Category 1,7,2025,2626,365,1764,312,431,40
,Mexico,Alice,Distributor B,Group 1,Category 1,8,2023,4721,429,1623,167,496,38
,Mexico,Alice,Distributor B,Group 1,Category 1,8,2024,4627,393,2552,301,705,66
,Mexico,Alice,Distributor B,Group 1,Category 1,8,2025,4916,282,2289,386,307,30
,Mexico,Alice,Distributor B,Group 1,Category 1,9,2023,1641,374,1615,249,333,60
,Mexico,Alice,Distributor B,Group 1,Category 1,9,2024,2750,174,1984,161,653,21
,Mexico,Alice,Distributor B,Group 1,Category 1,10,2023,1384,413,3112,390,439,46
,Mexico,Alice,Distributor B,Group 1,Category 1,10,2024,3658,251,859,390,630,69
,Mexico,Alice,Distributor B,Group 1,Category 1,11,2023,1113,499,1663,90,316,60
,Mexico,Alice,Distributor B,Group 1,Category 1,11,2024,3979,118,953,96,319,28
,Mexico,Alice,Distributor B,Group 1,Category 1,12,2023,1969,249,2805,286,550,87
,Mexico,Alice,Distributor B,Group 1,Category 1,12,2024,3343,373,2518,189,628,24
,Mexico,Alice,Distributor B,Group 1,Category 2,1,2023,2158,430,3117,278,292,82
,Mexico,Alice,Distributor B,Group 1,Category 2,1,2024,1719,124,2257,284,507,49
,Mexico,Alice,Distributor B,Group 1,Category 2,1,2025,1460,413,3892,200,232,87
,Mexico,Alice,Distributor B,Group 1,Category 2,2,2023,4518,266,2928,368,583,41
,Mexico,Alice,Distributor B,Group 1,Category 2,2,2024,1048,122,3568,144,333,75
,Mexico,Alice,Distributor B,Group 1,Category 2,2,2025,2564,321,989,247,940,87
,Mexico,Alice,Distributor B,Group 1,Category 2,3,2023,3641,413,1493,360,447,87
,Mexico,Alice,Distributor B,Group 1,Category 2,3,2024,1518,281,2944,376,508,60
,Mexico,Alice,Distributor B,Group 1,Category 2,3,2025,1756,321,3980,307,791,33
,Mexico,Alice,Distributor B,Group 1,Category 2,4,2023,3162,184,870,391,370,77
,Mexico,Alice,Distributor B,Group 1,Category 2,4,2024,4046,158,2916,119,835,85
,Mexico,Alice,Distributor B,Group 1,Category 2,4,2025,1405,350,2612,149,204,36
,Mexico,Alice,Distributor B,Group 1,Category 2,5,2023,2102,433,2001,284,455,83
,Mexico,Alice,Distributor B,Group 1,Category 2,5,2024,4402,248,2766,235,694,94
,Mexico,Alice,Distributor B,Group 1,Category 2,5,2025,4261,113,905,242,983,87
,Mexico,Alice,Distributor B,Group 1,Category 2,6,2023,4965,179,1814,132,754,35
,Mexico,Alice,Distributor B,Group 1,Category 2,6,2024,3570,127,1168,256,609,42
,Mexico,Alice,Distributor B,Group 1,Category 2,6,2025,2755,174,1424,145,997,83
,Mexico,Alice,Distributor B,Group 1,Category 2,7,2023,1887,499,1478,305,862,50
,Mexico,Alice,Distributor B,Group 1,Category 2,7,2024,1881,161,2798,386,564,36
,Mexico,Alice,Distributor B,Group 1,Category 2,7,2025,4920,211,2309,288,300,78
,Mexico,Alice,Distributor B,Group 1,Category 2,8,2023,1176,310,2213,141,271,43
,Mexico,Alice,Distributor B,Group 1,Category 2,8,2024,3166,375,3622,323,890,20
,Mexico,Alice,Distributor B,Group 1,Category 2,8,2025,1088,166,3212,290,484,73
,Mexico,Alice,Distributor B,Group 1,Category 2,9,2023,2126,445,2203,371,633,89
,Mexico,Alice,Distributor B,Group 1,Category 2,9,2024,2689,243,2476,105,215,91
,Mexico,Alice,Distributor B,Group 1,Category 2,10,2023,2873,493,3507,138,590,77
,Mexico,Alice,Distributor B,Group 1,Category 2,10,2024,1475,194,2462,222,594,89
,Mexico,Alice,Distributor B,Group 1,Category 2,11,2023,4217,266,3790,259,795,55
,Mexico,Alice,Distributor B,Group 1,Category 2,11,2024,3175,262,991,270,374,88
,Mexico,Alice,Distributor B,Group 1,Category 2,12,2023,4190,402,1165,99,793,64
,Mexico,Alice,Distributor B,Group 1,Category 2,12,2024,2281,465,3730,154,693,67
,Mexico,Alice,Distributor B,Group 1,Category 3,1,2023,3656,401,1625,377,238,71
,Mexico,Alice,Distributor B,Group 1,Category 3,1,2024,3679,164,1513,135,707,95
,Mexico,Alice,Distributor B,Group 1,Category 3,1,2025,2191,423,1708,385,290,86
,Mexico,Alice,Distributor B,Group 1,Category 3,2,2023,3429,112,3874,260,576,54
,Mexico,Alice,Distributor B,Group 1,Category 3,2,2024,4448,277,1870,198,638,31
,Mexico,Alice,Distributor B,Group 1,Category 3,2,2025,1454,241,3228,119,870,97
,Mexico,Alice,Distributor B,Group 1,Category 3,3,2023,1908,156,808,360,437,26
,Mexico,Alice,Distributor B,Group 1,Category 3,3,2024,4592,375,2502,195,511,50
,Mexico,Alice,Distributor B,Group 1,Category 3,3,2025,1778,139,1405,320,723,99
,Mexico,Alice,Distributor B,Group 1,Category 3,4,2023,3760,200,2649,111,925,62
,Mexico,Alice,Distributor B,Group 1,Category 3,4,2024,4364,137,1931,238,894,51
,Mexico,Alice,Distributor B,Group 1,Category 3,4,2025,1410,351,1334,284,268,67
,Mexico,Alice,Distributor B,Group 1,Category 3,5,2023,3020,348,2557,199,317,73
,Mexico,Alice,Distributor B,Group 1,Category 3,5,2024,3747,270,3712,84,229,41
,Mexico,Alice,Distributor B,Group 1,Category 3,5,2025,4108,370,1720,394,601,47
,Mexico,Alice,Distributor B,Group 1,Category 3,6,2023,3799,143,1483,80,915,24
,Mexico,Alice,Distributor B,Group 1,Category 3,6,2024,3236,352,1382,111,715,42
,Mexico,Alice,Distributor B,Group 1,Category 3,6,2025,3094,160,1745,180,498,37
,Mexico,Alice,Distributor B,Group 1,Category 3,7,2023,1813,279,3992,312,745,43
,Mexico,Alice,Distributor B,Group 1,Category 3,7,2024,1394,423,3437,371,245,86
,Mexico,Alice,Distributor B,Group 1,Category 3,7,2025,2809,489,1140,207,565,36
,Mexico,Alice,Distributor B,Group 1,Category 3,8,2023,3793,340,873,360,389,37
,Mexico,Alice,Distributor B,Group 1,Category 3,8,2024,4527,366,1867,381,781,55
,Mexico,Alice,Distributor B,Group 1,Category 3,8,2025,4824,222,2099,235,798,44
,Mexico,Alice,Distributor B,Group 1,Category 3,9,2023,2230,234,2901,333,840,53
,Mexico,Alice,Distributor B,Group 1,Category 3,9,2024,4814,431,1213,202,786,73
,Mexico,Alice,Distributor B,Group 1,Category 3,10,2023,1679,459,2692,106,219,29
,Mexico,Alice,Distributor B,Group 1,Category 3,10,2024,3261,318,3907,344,544,35
,Mexico,Alice,Distributor B,Group 1,Category 3,11,2023,1862,117,3042,339,621,38
,Mexico,Alice,Distributor B,Group 1,Category 3,11,2024,3240,183,2718,122,968,69
,Mexico,Alice,Distributor B,Group 1,Category 3,12,2023,2856,229,3488,214,499,48
,Mexico,Alice,Distributor B,Group 1,Category 3,12,2024,4500,374,2309,114,374,32
,Mexico,Alice,Distributor B,Group 2,Category 1,1,2023,4262,238,2704,301,274,80
,Mexico,Alice,Distributor B,Group 2,Category 1,1,2024,1062,283,1975,328,780,20
,Mexico,Alice,Distributor B,Group 2,Category 1,1,2025,2108,221,2818,302,389,60
,Mexico,Alice,Distributor B,Group 2,Category 1,2,2023,3786,374,3076,109,958,41
,Mexico,Alice,Distributor B,Group 2,Category 1,2,2024,1757,199,1470,215,251,66
,Mexico,Alice,Distributor B,Group 2,Category 1,2,2025,1479,123,3539,265,758,56
,Mexico,Alice,Distributor B,Group 2,Category 1,3,2023,3019,141,3663,299,491,38
,Mexico,Alice,Distributor B,Group 2,Category 1,3,2024,2850,476,1838,285,938,64
,Mexico,Alice,Distributor B,Group 2,Category 1,3,2025,3336,289,3269,131,240,70
,Mexico,Alice,Distributor B,Group 2,Category 1,4,2023,2105,270,3454,110,997,88
,Mexico,Alice,Distributor B,Group 2,Category 1,4,2024,2067,165,1892,305,467,73
,Mexico,Alice,Distributor B,Group 2,Category 1,4,2025,3035,443,3632,89,297,53
,Mexico,Alice,Distributor B,Group 2,Category 1,5,2023,2497,276,3160,142,205,77
,Mexico,Alice,Distributor B,Group 2,Category 1,5,2024,2964,253,2094,325,982,34
,Mexico,Alice,Distributor B,Group 2,Category 1,5,2025,4876,376,3497,346,322,55
,Mexico,Alice,Distributor B,Group 2,Category 1,6,2023,4695,431,2636,268,945,49
,Mexico,Alice,Distributor B,Group 2,Category 1,6,2024,3202,283,2618,201,631,58
,Mexico,Alice,Distributor B,Group 2,Category 1,6,2025,3467,336,2722,171,739,50
,Mexico,Alice,Distributor B,Group 2,Category 1,7,2023,3573,442,2122,278,889,40
,Mexico,Alice,Distributor B,Group 2,Category 1,7,2024,4541,266,1959,181,672,27
,Mexico,Alice,Distributor B,Group 2,Category 1,7,2025,3767,158,2198,196,340,23
,Mexico,Alice,Distributor B,Group 2,Category 1,8,2023,3842,306,1720,194,938,69
,Mexico,Alice,Distributor B,Group 2,Category 1,8,2024,2326,189,1700,337,517,71
,Mexico,Alice,Distributor B,Group 2,Category 1,8,2025,2786,371,3018,330,498,76
,Mexico,Alice,Distributor B,Group 2,Category 1,9,2023,4255,332,3685,108,414,39
,Mexico,Alice,Distributor B,Group 2,Category 1,9,2024,3054,240,951,193,591,54
,Mexico,Alice,Distributor B,Group 2,Category 1,10,2023,4342,406,3746,143,830,42
,Mexico,Alice,Distributor B,Group 2,Category 1,10,2024,1434,466,1732,145,689,26
,Mexico,Alice,Distributor B,Group 2,Category 1,11,2023,1291,462,2666,227,292,86
,Mexico,Alice,Distributor B,Group 2,Category 1,11,2024,4562,154,2363,349,489,83
,Mexico,Alice,Distributor B,Group 2,Category 1,12,2023,2298,466,3603,317,652,97
